,dataset,embedding_model,agg_method,similarity,edge_constructor,clusterer,depth,connected_nodes,percentage_connected,tag_counts,degree_of_separation
427,medium1k_200,mpnet,mean,euclidean,mutual_knn70,kmeans50,3.0,191.0,0.761,"{1: {'Psychology': 4, 'Art': 5, 'Writing': 2}, 2: {'Productivity': 15, 'Work': 5, 'Health': 23, 'Art': 17, 'CLUSTER': 49, 'Writing': 12, 'Mental Health': 18, 'Business': 15, 'Technology': 29, 'Psychology': 21, 'Books': 6, 'Entrepreneurship': 12, 'Science': 20, 'Life Lessons': 3, 'Entertainment': 6, 'Coronavirus': 6}, 3: {'Productivity': 56, 'Life': 6, 'Business': 33, 'Art': 66, 'Writing': 69, 'Psychology': 39, 'Work': 8, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Books': 13, 'Mental Health': 36, 'Technology': 55, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Marketing': 27, 'Self': 4, 'Self-awareness': 7, 'Food': 1, 'Science': 41, 'Society': 11, 'Life Lessons': 4, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'Coronavirus': 13, 'Storytelling': 6, 'Writing Tips': 5, 'Climate Change': 4, 'Covid 19': 6, 'LGBTQ': 1, 'Finance': 1}}",
428,medium1k_200,mpnet,mean,euclidean,mutual_knn70,kmeans70,1.0,5.0,0.018,"{1: {'Art': 4, 'Psychology': 3, 'Writing': 1}, 2: {'Productivity': 18, 'Art': 25, 'CLUSTER': 69, 'Writing': 19, 'Business': 19, 'Technology': 33, 'Entrepreneurship': 17, 'Health': 26, 'Science': 23, 'Mental Health': 22, 'Psychology': 22, 'Work': 8, 'Life Lessons': 4, 'Coronavirus': 6, 'Entertainment': 6}, 3: {'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Business': 33, 'Productivity': 59, 'Technology': 55, 'Art': 67, 'Health': 47, 'Science': 42, 'Lifestyle': 8, 'Mental Health': 37, 'Psychology': 40, 'Food': 1, 'Storytelling': 6, 'Self Improvement': 21, 'Work': 9, 'Books': 14, 'Life Lessons': 4, 'Culture': 9, 'Coronavirus': 13, 'Society': 11, 'Covid 19': 6, 'Life': 6, 'Relationships': 4, 'Self': 4, 'Entertainment': 8, 'LGBTQ': 1, 'Self-awareness': 7, 'Education': 2, 'Writing Tips': 5, 'Climate Change': 4, 'Finance': 1}}",
429,medium1k_200,mpnet,mean,euclidean,mutual_knn70,kmeans70,2.0,69.0,0.255,"{1: {'Art': 4, 'Psychology': 3, 'Writing': 1}, 2: {'Productivity': 18, 'Art': 25, 'CLUSTER': 69, 'Writing': 19, 'Business': 19, 'Technology': 33, 'Entrepreneurship': 17, 'Health': 26, 'Science': 23, 'Mental Health': 22, 'Psychology': 22, 'Work': 8, 'Life Lessons': 4, 'Coronavirus': 6, 'Entertainment': 6}, 3: {'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Business': 33, 'Productivity': 59, 'Technology': 55, 'Art': 67, 'Health': 47, 'Science': 42, 'Lifestyle': 8, 'Mental Health': 37, 'Psychology': 40, 'Food': 1, 'Storytelling': 6, 'Self Improvement': 21, 'Work': 9, 'Books': 14, 'Life Lessons': 4, 'Culture': 9, 'Coronavirus': 13, 'Society': 11, 'Covid 19': 6, 'Life': 6, 'Relationships': 4, 'Self': 4, 'Entertainment': 8, 'LGBTQ': 1, 'Self-awareness': 7, 'Education': 2, 'Writing Tips': 5, 'Climate Change': 4, 'Finance': 1}}",
430,medium1k_200,mpnet,mean,euclidean,mutual_knn70,kmeans70,3.0,194.0,0.716,"{1: {'Art': 4, 'Psychology': 3, 'Writing': 1}, 2: {'Productivity': 18, 'Art': 25, 'CLUSTER': 69, 'Writing': 19, 'Business': 19, 'Technology': 33, 'Entrepreneurship': 17, 'Health': 26, 'Science': 23, 'Mental Health': 22, 'Psychology': 22, 'Work': 8, 'Life Lessons': 4, 'Coronavirus': 6, 'Entertainment': 6}, 3: {'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Business': 33, 'Productivity': 59, 'Technology': 55, 'Art': 67, 'Health': 47, 'Science': 42, 'Lifestyle': 8, 'Mental Health': 37, 'Psychology': 40, 'Food': 1, 'Storytelling': 6, 'Self Improvement': 21, 'Work': 9, 'Books': 14, 'Life Lessons': 4, 'Culture': 9, 'Coronavirus': 13, 'Society': 11, 'Covid 19': 6, 'Life': 6, 'Relationships': 4, 'Self': 4, 'Entertainment': 8, 'LGBTQ': 1, 'Self-awareness': 7, 'Education': 2, 'Writing Tips': 5, 'Climate Change': 4, 'Finance': 1}}",
431,medium1k_200,mpnet,mean,euclidean,mutual_knn70,gmm50,1.0,4.0,0.016,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3}, 2: {'CLUSTER': 49, 'Mental Health': 17, 'Health': 22, 'Psychology': 18, 'Productivity': 16, 'Self Improvement': 11, 'Science': 16, 'Entrepreneurship': 11}, 3: {'Mental Health': 35, 'Health': 45, 'Psychology': 42, 'Entertainment': 9, 'Art': 71, 'Productivity': 61, 'Life': 6, 'Business': 34, 'Writing': 71, 'Books': 14, 'Work': 10, 'Education': 2, 'Self Improvement': 18, 'Technology': 56, 'Lifestyle': 8, 'Science': 41, 'Culture': 9, 'Relationships': 4, 'Storytelling': 6, 'Marketing': 27, 'Entrepreneurship': 33, 'Writing Tips': 5, 'Coronavirus': 14, 'Covid 19': 6, 'Food': 1, 'Self-awareness': 7, 'Finance': 1, 'Life Lessons': 5, 'Climate Change': 4, 'Self': 4, 'Society': 11, 'LGBTQ': 1}}",
432,medium1k_200,mpnet,mean,euclidean,mutual_knn70,gmm50,2.0,49.0,0.195,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3}, 2: {'CLUSTER': 49, 'Mental Health': 17, 'Health': 22, 'Psychology': 18, 'Productivity': 16, 'Self Improvement': 11, 'Science': 16, 'Entrepreneurship': 11}, 3: {'Mental Health': 35, 'Health': 45, 'Psychology': 42, 'Entertainment': 9, 'Art': 71, 'Productivity': 61, 'Life': 6, 'Business': 34, 'Writing': 71, 'Books': 14, 'Work': 10, 'Education': 2, 'Self Improvement': 18, 'Technology': 56, 'Lifestyle': 8, 'Science': 41, 'Culture': 9, 'Relationships': 4, 'Storytelling': 6, 'Marketing': 27, 'Entrepreneurship': 33, 'Writing Tips': 5, 'Coronavirus': 14, 'Covid 19': 6, 'Food': 1, 'Self-awareness': 7, 'Finance': 1, 'Life Lessons': 5, 'Climate Change': 4, 'Self': 4, 'Society': 11, 'LGBTQ': 1}}",
433,medium1k_200,mpnet,mean,euclidean,mutual_knn70,gmm50,3.0,196.0,0.781,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3}, 2: {'CLUSTER': 49, 'Mental Health': 17, 'Health': 22, 'Psychology': 18, 'Productivity': 16, 'Self Improvement': 11, 'Science': 16, 'Entrepreneurship': 11}, 3: {'Mental Health': 35, 'Health': 45, 'Psychology': 42, 'Entertainment': 9, 'Art': 71, 'Productivity': 61, 'Life': 6, 'Business': 34, 'Writing': 71, 'Books': 14, 'Work': 10, 'Education': 2, 'Self Improvement': 18, 'Technology': 56, 'Lifestyle': 8, 'Science': 41, 'Culture': 9, 'Relationships': 4, 'Storytelling': 6, 'Marketing': 27, 'Entrepreneurship': 33, 'Writing Tips': 5, 'Coronavirus': 14, 'Covid 19': 6, 'Food': 1, 'Self-awareness': 7, 'Finance': 1, 'Life Lessons': 5, 'Climate Change': 4, 'Self': 4, 'Society': 11, 'LGBTQ': 1}}",
434,medium1k_200,mpnet,mean,euclidean,mutual_knn70,gmm70,1.0,2.0,0.007,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1}, 2: {'Productivity': 20, 'Health': 27, 'CLUSTER': 69, 'Mental Health': 22, 'Psychology': 26, 'Science': 22, 'Self Improvement': 10}, 3: {'Productivity': 62, 'Life': 6, 'Business': 34, 'Art': 71, 'Coronavirus': 14, 'Health': 47, 'Life Lessons': 5, 'Writing': 71, 'Entrepreneurship': 34, 'Psychology': 42, 'Books': 14, 'Mental Health': 36, 'Science': 43, 'Self-awareness': 7, 'Self': 4, 'Writing Tips': 5, 'Education': 2, 'Technology': 56, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Climate Change': 4, 'Marketing': 27, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Self Improvement': 19, 'Covid 19': 6, 'Food': 1, 'Finance': 1, 'Storytelling': 6, 'LGBTQ': 1}}",
435,medium1k_200,mpnet,mean,euclidean,mutual_knn70,gmm70,2.0,69.0,0.255,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1}, 2: {'Productivity': 20, 'Health': 27, 'CLUSTER': 69, 'Mental Health': 22, 'Psychology': 26, 'Science': 22, 'Self Improvement': 10}, 3: {'Productivity': 62, 'Life': 6, 'Business': 34, 'Art': 71, 'Coronavirus': 14, 'Health': 47, 'Life Lessons': 5, 'Writing': 71, 'Entrepreneurship': 34, 'Psychology': 42, 'Books': 14, 'Mental Health': 36, 'Science': 43, 'Self-awareness': 7, 'Self': 4, 'Writing Tips': 5, 'Education': 2, 'Technology': 56, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Climate Change': 4, 'Marketing': 27, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Self Improvement': 19, 'Covid 19': 6, 'Food': 1, 'Finance': 1, 'Storytelling': 6, 'LGBTQ': 1}}",
436,medium1k_200,mpnet,mean,euclidean,mutual_knn70,gmm70,3.0,198.0,0.731,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1}, 2: {'Productivity': 20, 'Health': 27, 'CLUSTER': 69, 'Mental Health': 22, 'Psychology': 26, 'Science': 22, 'Self Improvement': 10}, 3: {'Productivity': 62, 'Life': 6, 'Business': 34, 'Art': 71, 'Coronavirus': 14, 'Health': 47, 'Life Lessons': 5, 'Writing': 71, 'Entrepreneurship': 34, 'Psychology': 42, 'Books': 14, 'Mental Health': 36, 'Science': 43, 'Self-awareness': 7, 'Self': 4, 'Writing Tips': 5, 'Education': 2, 'Technology': 56, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Climate Change': 4, 'Marketing': 27, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Self Improvement': 19, 'Covid 19': 6, 'Food': 1, 'Finance': 1, 'Storytelling': 6, 'LGBTQ': 1}}",
437,medium1k_200,mpnet,mean,euclidean,spectral50,kmeans50,,,,,
438,medium1k_200,mpnet,mean,euclidean,spectral50,kmeans70,,,,,
439,medium1k_200,mpnet,mean,euclidean,spectral50,gmm50,,,,,
440,medium1k_200,mpnet,mean,euclidean,spectral50,gmm70,,,,,
441,medium1k_200,mpnet,mean,euclidean,spectral70,kmeans50,,,,,
442,medium1k_200,mpnet,mean,euclidean,spectral70,kmeans70,,,,,
443,medium1k_200,mpnet,mean,euclidean,spectral70,gmm50,,,,,
444,medium1k_200,mpnet,mean,euclidean,spectral70,gmm70,,,,,
0,medium1k_200,nomic,mean,cosine,random5,kmeans50,1.0,84.0,0.335,"{1: {'Writing': 26, 'Art': 19, 'Psychology': 12, 'Marketing': 8, 'Storytelling': 1, 'Health': 14, 'Science': 15, 'Covid 19': 3, 'Coronavirus': 4, 'Technology': 10, 'Entrepreneurship': 10, 'Productivity': 19, 'Business': 8, 'Books': 3, 'Mental Health': 4, 'Self': 1, 'Lifestyle': 2, 'Climate Change': 1, 'Self Improvement': 1}, 2: {'Productivity': 9, 'Work': 2, 'Science': 4, 'Life': 1, 'Art': 10, 'Health': 4, 'CLUSTER': 8, 'Mental Health': 4, 'Technology': 6, 'Entertainment': 3, 'Writing': 16, 'Psychology': 4, 'Business': 3, 'Entrepreneurship': 8, 'Self Improvement': 3, 'Life Lessons': 1, 'Books': 1, 'Marketing': 3}, 3: {'Technology': 30, 'Coronavirus': 4, 'Health': 18, 'Mental Health': 17, 'Entertainment': 5, 'Science': 12, 'Art': 17, 'CLUSTER': 33, 'Psychology': 16, 'Writing': 15, 'Culture': 3, 'Productivity': 11, 'Marketing': 6, 'Writing Tips': 2, 'Business': 8, 'Entrepreneurship': 5, 'Work': 2, 'Society': 4, 'Self Improvement': 2, 'Covid 19': 1}}",
1,medium1k_200,nomic,mean,cosine,random5,kmeans50,2.0,32.0,0.127,"{1: {'Writing': 26, 'Art': 19, 'Psychology': 12, 'Marketing': 8, 'Storytelling': 1, 'Health': 14, 'Science': 15, 'Covid 19': 3, 'Coronavirus': 4, 'Technology': 10, 'Entrepreneurship': 10, 'Productivity': 19, 'Business': 8, 'Books': 3, 'Mental Health': 4, 'Self': 1, 'Lifestyle': 2, 'Climate Change': 1, 'Self Improvement': 1}, 2: {'Productivity': 9, 'Work': 2, 'Science': 4, 'Life': 1, 'Art': 10, 'Health': 4, 'CLUSTER': 8, 'Mental Health': 4, 'Technology': 6, 'Entertainment': 3, 'Writing': 16, 'Psychology': 4, 'Business': 3, 'Entrepreneurship': 8, 'Self Improvement': 3, 'Life Lessons': 1, 'Books': 1, 'Marketing': 3}, 3: {'Technology': 30, 'Coronavirus': 4, 'Health': 18, 'Mental Health': 17, 'Entertainment': 5, 'Science': 12, 'Art': 17, 'CLUSTER': 33, 'Psychology': 16, 'Writing': 15, 'Culture': 3, 'Productivity': 11, 'Marketing': 6, 'Writing Tips': 2, 'Business': 8, 'Entrepreneurship': 5, 'Work': 2, 'Society': 4, 'Self Improvement': 2, 'Covid 19': 1}}",
2,medium1k_200,nomic,mean,cosine,random5,kmeans50,3.0,69.0,0.275,"{1: {'Writing': 26, 'Art': 19, 'Psychology': 12, 'Marketing': 8, 'Storytelling': 1, 'Health': 14, 'Science': 15, 'Covid 19': 3, 'Coronavirus': 4, 'Technology': 10, 'Entrepreneurship': 10, 'Productivity': 19, 'Business': 8, 'Books': 3, 'Mental Health': 4, 'Self': 1, 'Lifestyle': 2, 'Climate Change': 1, 'Self Improvement': 1}, 2: {'Productivity': 9, 'Work': 2, 'Science': 4, 'Life': 1, 'Art': 10, 'Health': 4, 'CLUSTER': 8, 'Mental Health': 4, 'Technology': 6, 'Entertainment': 3, 'Writing': 16, 'Psychology': 4, 'Business': 3, 'Entrepreneurship': 8, 'Self Improvement': 3, 'Life Lessons': 1, 'Books': 1, 'Marketing': 3}, 3: {'Technology': 30, 'Coronavirus': 4, 'Health': 18, 'Mental Health': 17, 'Entertainment': 5, 'Science': 12, 'Art': 17, 'CLUSTER': 33, 'Psychology': 16, 'Writing': 15, 'Culture': 3, 'Productivity': 11, 'Marketing': 6, 'Writing Tips': 2, 'Business': 8, 'Entrepreneurship': 5, 'Work': 2, 'Society': 4, 'Self Improvement': 2, 'Covid 19': 1}}",
3,medium1k_200,nomic,mean,cosine,random5,kmeans70,1.0,93.0,0.343,"{1: {'Art': 27, 'Psychology': 14, 'Writing': 29, 'Marketing': 8, 'Entrepreneurship': 7, 'Business': 5, 'Storytelling': 1, 'Coronavirus': 4, 'Society': 1, 'Productivity': 22, 'Technology': 14, 'Books': 3, 'Mental Health': 10, 'Health': 11, 'Science': 17, 'Self Improvement': 1, 'Lifestyle': 1, 'Self': 1, 'Covid 19': 3}, 2: {'Productivity': 7, 'Work': 2, 'CLUSTER': 9, 'Health': 4, 'Mental Health': 4, 'Psychology': 4, 'Art': 10, 'Science': 2, 'Self Improvement': 2, 'Business': 6, 'Books': 1, 'Writing': 12, 'Entrepreneurship': 3, 'Life Lessons': 1, 'Entertainment': 1, 'Technology': 3, 'Marketing': 4}, 3: {'Health': 14, 'CLUSTER': 45, 'Art': 23, 'Self': 1, 'Mental Health': 8, 'Psychology': 12, 'Society': 1, 'Science': 3, 'Self Improvement': 7, 'Business': 7, 'Productivity': 11, 'Work': 4, 'Writing': 18, 'Entrepreneurship': 10, 'Marketing': 5, 'Self-awareness': 3, 'Finance': 1, 'Books': 1, 'Life Lessons': 1, 'Writing Tips': 1, 'Culture': 1, 'Entertainment': 2}}",
4,medium1k_200,nomic,mean,cosine,random5,kmeans70,2.0,24.0,0.089,"{1: {'Art': 27, 'Psychology': 14, 'Writing': 29, 'Marketing': 8, 'Entrepreneurship': 7, 'Business': 5, 'Storytelling': 1, 'Coronavirus': 4, 'Society': 1, 'Productivity': 22, 'Technology': 14, 'Books': 3, 'Mental Health': 10, 'Health': 11, 'Science': 17, 'Self Improvement': 1, 'Lifestyle': 1, 'Self': 1, 'Covid 19': 3}, 2: {'Productivity': 7, 'Work': 2, 'CLUSTER': 9, 'Health': 4, 'Mental Health': 4, 'Psychology': 4, 'Art': 10, 'Science': 2, 'Self Improvement': 2, 'Business': 6, 'Books': 1, 'Writing': 12, 'Entrepreneurship': 3, 'Life Lessons': 1, 'Entertainment': 1, 'Technology': 3, 'Marketing': 4}, 3: {'Health': 14, 'CLUSTER': 45, 'Art': 23, 'Self': 1, 'Mental Health': 8, 'Psychology': 12, 'Society': 1, 'Science': 3, 'Self Improvement': 7, 'Business': 7, 'Productivity': 11, 'Work': 4, 'Writing': 18, 'Entrepreneurship': 10, 'Marketing': 5, 'Self-awareness': 3, 'Finance': 1, 'Books': 1, 'Life Lessons': 1, 'Writing Tips': 1, 'Culture': 1, 'Entertainment': 2}}",
5,medium1k_200,nomic,mean,cosine,random5,kmeans70,3.0,70.0,0.258,"{1: {'Art': 27, 'Psychology': 14, 'Writing': 29, 'Marketing': 8, 'Entrepreneurship': 7, 'Business': 5, 'Storytelling': 1, 'Coronavirus': 4, 'Society': 1, 'Productivity': 22, 'Technology': 14, 'Books': 3, 'Mental Health': 10, 'Health': 11, 'Science': 17, 'Self Improvement': 1, 'Lifestyle': 1, 'Self': 1, 'Covid 19': 3}, 2: {'Productivity': 7, 'Work': 2, 'CLUSTER': 9, 'Health': 4, 'Mental Health': 4, 'Psychology': 4, 'Art': 10, 'Science': 2, 'Self Improvement': 2, 'Business': 6, 'Books': 1, 'Writing': 12, 'Entrepreneurship': 3, 'Life Lessons': 1, 'Entertainment': 1, 'Technology': 3, 'Marketing': 4}, 3: {'Health': 14, 'CLUSTER': 45, 'Art': 23, 'Self': 1, 'Mental Health': 8, 'Psychology': 12, 'Society': 1, 'Science': 3, 'Self Improvement': 7, 'Business': 7, 'Productivity': 11, 'Work': 4, 'Writing': 18, 'Entrepreneurship': 10, 'Marketing': 5, 'Self-awareness': 3, 'Finance': 1, 'Books': 1, 'Life Lessons': 1, 'Writing Tips': 1, 'Culture': 1, 'Entertainment': 2}}",
6,medium1k_200,nomic,mean,cosine,random5,gmm50,1.0,87.0,0.347,"{1: {'Productivity': 14, 'Health': 17, 'Mental Health': 11, 'Psychology': 10, 'Self Improvement': 4, 'Storytelling': 3, 'Science': 15, 'Culture': 2, 'Technology': 17, 'Lifestyle': 3, 'Climate Change': 1, 'Writing': 12, 'Entrepreneurship': 6, 'Art': 12, 'Marketing': 6, 'Business': 3, 'Entertainment': 1, 'Coronavirus': 1, 'Society': 3, 'Self': 1}, 2: {'CLUSTER': 7, 'Mental Health': 4, 'Health': 2, 'Psychology': 5, 'Productivity': 11, 'Self Improvement': 2, 'Writing': 11, 'Art': 6, 'Technology': 3, 'Science': 3, 'Marketing': 4, 'Business': 3, 'Work': 1, 'Entrepreneurship': 1}, 3: {'Technology': 16, 'CLUSTER': 32, 'Health': 12, 'Mental Health': 15, 'Psychology': 16, 'Life Lessons': 3, 'Culture': 2, 'Productivity': 20, 'Work': 4, 'Art': 24, 'Writing': 25, 'Entrepreneurship': 10, 'Marketing': 11, 'Business': 12, 'Self-awareness': 3, 'Books': 3, 'Self Improvement': 6, 'Writing Tips': 3, 'Coronavirus': 7, 'Science': 7, 'Society': 2, 'Covid 19': 4, 'Life': 1}}",
7,medium1k_200,nomic,mean,cosine,random5,gmm50,2.0,26.0,0.104,"{1: {'Productivity': 14, 'Health': 17, 'Mental Health': 11, 'Psychology': 10, 'Self Improvement': 4, 'Storytelling': 3, 'Science': 15, 'Culture': 2, 'Technology': 17, 'Lifestyle': 3, 'Climate Change': 1, 'Writing': 12, 'Entrepreneurship': 6, 'Art': 12, 'Marketing': 6, 'Business': 3, 'Entertainment': 1, 'Coronavirus': 1, 'Society': 3, 'Self': 1}, 2: {'CLUSTER': 7, 'Mental Health': 4, 'Health': 2, 'Psychology': 5, 'Productivity': 11, 'Self Improvement': 2, 'Writing': 11, 'Art': 6, 'Technology': 3, 'Science': 3, 'Marketing': 4, 'Business': 3, 'Work': 1, 'Entrepreneurship': 1}, 3: {'Technology': 16, 'CLUSTER': 32, 'Health': 12, 'Mental Health': 15, 'Psychology': 16, 'Life Lessons': 3, 'Culture': 2, 'Productivity': 20, 'Work': 4, 'Art': 24, 'Writing': 25, 'Entrepreneurship': 10, 'Marketing': 11, 'Business': 12, 'Self-awareness': 3, 'Books': 3, 'Self Improvement': 6, 'Writing Tips': 3, 'Coronavirus': 7, 'Science': 7, 'Society': 2, 'Covid 19': 4, 'Life': 1}}",
8,medium1k_200,nomic,mean,cosine,random5,gmm50,3.0,68.0,0.271,"{1: {'Productivity': 14, 'Health': 17, 'Mental Health': 11, 'Psychology': 10, 'Self Improvement': 4, 'Storytelling': 3, 'Science': 15, 'Culture': 2, 'Technology': 17, 'Lifestyle': 3, 'Climate Change': 1, 'Writing': 12, 'Entrepreneurship': 6, 'Art': 12, 'Marketing': 6, 'Business': 3, 'Entertainment': 1, 'Coronavirus': 1, 'Society': 3, 'Self': 1}, 2: {'CLUSTER': 7, 'Mental Health': 4, 'Health': 2, 'Psychology': 5, 'Productivity': 11, 'Self Improvement': 2, 'Writing': 11, 'Art': 6, 'Technology': 3, 'Science': 3, 'Marketing': 4, 'Business': 3, 'Work': 1, 'Entrepreneurship': 1}, 3: {'Technology': 16, 'CLUSTER': 32, 'Health': 12, 'Mental Health': 15, 'Psychology': 16, 'Life Lessons': 3, 'Culture': 2, 'Productivity': 20, 'Work': 4, 'Art': 24, 'Writing': 25, 'Entrepreneurship': 10, 'Marketing': 11, 'Business': 12, 'Self-awareness': 3, 'Books': 3, 'Self Improvement': 6, 'Writing Tips': 3, 'Coronavirus': 7, 'Science': 7, 'Society': 2, 'Covid 19': 4, 'Life': 1}}",
9,medium1k_200,nomic,mean,cosine,random5,gmm70,1.0,90.0,0.332,"{1: {'Productivity': 20, 'Health': 9, 'Mental Health': 12, 'Psychology': 9, 'Self Improvement': 5, 'Entrepreneurship': 11, 'Business': 8, 'Storytelling': 2, 'Marketing': 9, 'Writing': 31, 'Society': 2, 'Art': 19, 'Technology': 9, 'Coronavirus': 7, 'Science': 19, 'Self': 1, 'Books': 1, 'Culture': 1}, 2: {'CLUSTER': 8, 'Mental Health': 3, 'Health': 4, 'Productivity': 7, 'Psychology': 2, 'Self Improvement': 1, 'Writing': 10, 'Art': 7, 'Entrepreneurship': 1, 'Marketing': 1, 'Technology': 5}, 3: {'Mental Health': 8, 'Health': 7, 'Science': 8, 'CLUSTER': 37, 'Productivity': 13, 'Technology': 20, 'Lifestyle': 1, 'Storytelling': 1, 'Relationships': 2, 'Writing': 4, 'Psychology': 7, 'Art': 7, 'Entrepreneurship': 2, 'Self Improvement': 2, 'Books': 2, 'Business': 2, 'Entertainment': 3, 'Work': 3, 'Culture': 1}}",
10,medium1k_200,nomic,mean,cosine,random5,gmm70,2.0,26.0,0.096,"{1: {'Productivity': 20, 'Health': 9, 'Mental Health': 12, 'Psychology': 9, 'Self Improvement': 5, 'Entrepreneurship': 11, 'Business': 8, 'Storytelling': 2, 'Marketing': 9, 'Writing': 31, 'Society': 2, 'Art': 19, 'Technology': 9, 'Coronavirus': 7, 'Science': 19, 'Self': 1, 'Books': 1, 'Culture': 1}, 2: {'CLUSTER': 8, 'Mental Health': 3, 'Health': 4, 'Productivity': 7, 'Psychology': 2, 'Self Improvement': 1, 'Writing': 10, 'Art': 7, 'Entrepreneurship': 1, 'Marketing': 1, 'Technology': 5}, 3: {'Mental Health': 8, 'Health': 7, 'Science': 8, 'CLUSTER': 37, 'Productivity': 13, 'Technology': 20, 'Lifestyle': 1, 'Storytelling': 1, 'Relationships': 2, 'Writing': 4, 'Psychology': 7, 'Art': 7, 'Entrepreneurship': 2, 'Self Improvement': 2, 'Books': 2, 'Business': 2, 'Entertainment': 3, 'Work': 3, 'Culture': 1}}",
11,medium1k_200,nomic,mean,cosine,random5,gmm70,3.0,55.0,0.203,"{1: {'Productivity': 20, 'Health': 9, 'Mental Health': 12, 'Psychology': 9, 'Self Improvement': 5, 'Entrepreneurship': 11, 'Business': 8, 'Storytelling': 2, 'Marketing': 9, 'Writing': 31, 'Society': 2, 'Art': 19, 'Technology': 9, 'Coronavirus': 7, 'Science': 19, 'Self': 1, 'Books': 1, 'Culture': 1}, 2: {'CLUSTER': 8, 'Mental Health': 3, 'Health': 4, 'Productivity': 7, 'Psychology': 2, 'Self Improvement': 1, 'Writing': 10, 'Art': 7, 'Entrepreneurship': 1, 'Marketing': 1, 'Technology': 5}, 3: {'Mental Health': 8, 'Health': 7, 'Science': 8, 'CLUSTER': 37, 'Productivity': 13, 'Technology': 20, 'Lifestyle': 1, 'Storytelling': 1, 'Relationships': 2, 'Writing': 4, 'Psychology': 7, 'Art': 7, 'Entrepreneurship': 2, 'Self Improvement': 2, 'Books': 2, 'Business': 2, 'Entertainment': 3, 'Work': 3, 'Culture': 1}}",
12,medium1k_200,nomic,mean,cosine,random10,kmeans50,1.0,92.0,0.367,"{1: {'Art': 25, 'Psychology': 11, 'Writing': 35, 'Marketing': 14, 'Storytelling': 1, 'Coronavirus': 5, 'Health': 12, 'Science': 19, 'Covid 19': 3, 'Productivity': 22, 'Technology': 17, 'Business': 3, 'Books': 5, 'Entrepreneurship': 8, 'Mental Health': 7, 'Self': 1, 'Lifestyle': 1, 'Climate Change': 1, 'Self Improvement': 1}, 2: {'Productivity': 7, 'Art': 7, 'CLUSTER': 17, 'Technology': 10, 'Health': 6, 'Science': 5, 'Mental Health': 4, 'Writing': 7, 'Business': 7, 'Psychology': 6, 'Entertainment': 3, 'Work': 1, 'Entrepreneurship': 3, 'Books': 2, 'Life': 1, 'Marketing': 2}, 3: {'Technology': 29, 'Health': 21, 'Science': 16, 'Lifestyle': 5, 'Climate Change': 2, 'CLUSTER': 32, 'Mental Health': 13, 'Psychology': 18, 'Marketing': 6, 'Business': 14, 'Art': 21, 'Writing': 22, 'Society': 3, 'Entertainment': 3, 'Coronavirus': 3, 'Culture': 5, 'Relationships': 2, 'Productivity': 13, 'Work': 3, 'Entrepreneurship': 10, 'Self-awareness': 3, 'Self Improvement': 8, 'Books': 2, 'Life Lessons': 3, 'Storytelling': 2, 'Writing Tips': 1, 'Life': 1, 'LGBTQ': 1}}",
